DATE,T2M,T2M_MIN,T2M_MAX,T2MDEW,UV_INDEX,CLOUD,PRECIP
1/1/2020,4.025,3.185,5.185,0.205,0.135,55.78,0.075
1/2/2020,4.92,2.92,7.2,1.36,0.17,55.26,0
1/3/2020,7.41,6.825,8.84,6.35,0.09,99.275,1.025
1/4/2020,6.815,5.845,7.39,6.09,0.06,100,4.775
1/5/2020,3.13,1.26,5.79,-0.065,0.19,76.165,2.34
1/6/2020,2.13,0.355,4.575,-1.255,0.08,89.265,0.135
1/7/2020,4.035,2.695,4.875,-1.045,0.15,93.12,2.625
1/8/2020,2.715,-0.465,4.38,-0.15,0.15,74.77,0.985
1/9/2020,-0.83,-2.685,1.15,-5.95,0.16,13.705,0
1/10/2020,6.095,1.565,8.38,3.68,0.11,93.125,0
1/11/2020,9.87,7.91,11.78,9.295,0.19,68.39,0.115
1/12/2020,10.585,5.165,14.415,8.815,0.185,80.575,4.765
1/13/2020,4.97,4.105,6.015,2.935,0.105,99.865,0.135
1/14/2020,4.775,4.24,6.335,2.89,0.16,99.63,0.595
1/15/2020,6.305,5.62,7.54,3.8,0.22,18.555,0.08
1/16/2020,4.49,0.12,7.48,1.93,0.165,68.105,3.415
1/17/2020,-3.8,-5.05,-0.63,-6.365,0.19,34.67,0.01
1/18/2020,-2.01,-4.35,5.13,-4.555,0.15,99.025,6.7
1/19/2020,3.71,-0.93,5.945,1.3,0.24,53.23,1.79
1/20/2020,-1.765,-3.83,-0.22,-5.115,0.185,37.13,0.095
1/21/2020,-1.655,-2.91,-1.015,-5.875,0.225,48.17,0
1/22/2020,0.015,-1.655,2.155,-6.135,0.235,11.33,0
1/23/2020,3.925,2.085,5.34,-0.755,0.26,67.91,0
1/24/2020,4.705,3.5,6.635,2.27,0.26,54.8,0
1/25/2020,6.245,4.63,8.785,5.105,0.175,98.885,16.53
1/26/2020,5.485,4.215,7.545,3.335,0.25,31.78,0.2
1/27/2020,4.53,3.52,5.85,1.78,0.2,87.45,0.08
1/28/2020,3.5,2.405,4.655,0.19,0.195,97.42,0.035
1/29/2020,2.115,0.84,3.315,-2.935,0.235,36.57,0.01
1/30/2020,0.355,-0.64,1.81,-5.135,0.285,37.53,0
1/31/2020,2.715,0.81,4.84,-2.035,0.31,67.155,0.665
2/1/2020,3.69,1.825,4.815,1.85,0.18,98.87,0.855
2/2/2020,3.595,2.73,4.43,0.63,0.245,92.75,0.215
2/3/2020,4.39,2.615,6.605,1.44,0.25,50.045,0
2/4/2020,5.34,4.8,6.385,4.26,0.2,98.975,0.065
2/5/2020,4.4,3.745,5.545,-0.105,0.24,98.965,1.405
2/6/2020,4.7,2.445,6.245,3.285,0.105,99.78,11.435
2/7/2020,6.01,-0.395,11.98,4.175,0.25,94.33,13.635
2/8/2020,-0.005,-1.64,2.335,-4.395,0.415,32.36,0.01
2/9/2020,1,-1.38,4.97,-3.585,0.31,29.315,0.02
2/10/2020,5.925,5.11,6.97,4.435,0.195,99.65,5.015
2/11/2020,5.405,4.395,6.445,4.585,0.16,98.995,12.83
2/12/2020,4.085,3.065,5.06,-0.75,0.435,63.63,0.385
2/13/2020,4.07,2.475,5.375,3.035,0.14,99.42,15.765
2/14/2020,-1.545,-4.83,4.05,-4.82,0.455,40.885,0
2/15/2020,-3.2,-5.81,0.86,-7.19,0.44,32.445,0
2/16/2020,3.55,1.43,4.875,0.135,0.43,97.585,0.035
2/17/2020,4.025,2.705,5.835,-0.12,0.54,15.14,0
2/18/2020,3.93,2.56,6.19,1.465,0.21,99.42,5.405
2/19/2020,3.665,1.075,5.63,-0.49,0.525,35.075,0.515
2/20/2020,-0.605,-1.85,0.945,-5.97,0.51,67.205,0.055
2/21/2020,-1.855,-3.675,0.705,-7.445,0.515,33.925,0
2/22/2020,3.255,0.835,5.47,-2.03,0.535,7.435,0
2/23/2020,4.635,3.105,7.27,1.625,0.555,7.81,0
2/24/2020,5.655,4.43,8.435,4.035,0.625,18.89,0.01
2/25/2020,5.78,4.97,7.845,5.2,0.435,98.345,2.95
2/26/2020,5.36,4.69,6.52,4.765,0.43,97.965,1.23
2/27/2020,5.12,1.17,8.78,1.64,0.615,72.3,18.85
2/28/2020,1.505,-0.08,2.865,-4.37,0.625,40.025,0.05
2/29/2020,0.67,-2.32,2.22,-4.905,0.54,63.585,0.305
3/1/2020,-0.835,-2.92,1.32,-5.49,0.565,26.705,0.01
3/2/2020,4.065,0.29,8.255,0.355,0.585,62.695,0.03
3/3/2020,7.725,5.515,9.275,6.515,0.595,85.09,2.19
3/4/2020,6.72,5.24,8.255,3.31,0.67,27.52,2.185
3/5/2020,5.32,3.615,7.555,1.2,0.725,17.62,0.19
3/6/2020,4.5,2.575,6.445,1.6,0.57,83.34,0.82
3/7/2020,2.07,-0.425,4.935,-3.59,0.725,62.295,0.92
3/8/2020,4.555,2.04,7.57,-0.54,0.645,33.93,0
3/9/2020,7.86,5.545,9.08,5.27,0.835,32.335,0
3/10/2020,8.675,6.5,9.53,7.245,0.715,90.835,0.045
3/11/2020,6.675,5.03,9.02,3.185,0.79,71.525,0.01
3/12/2020,5.545,4.87,7.485,2.875,0.58,86.065,0.335
3/13/2020,7.9,5.655,11.245,6.805,0.31,89.57,7.86
3/14/2020,6.14,4.64,8.385,1.78,0.89,36.365,0
3/15/2020,4.425,2.37,6.575,-1.49,1,19.545,0.02
3/16/2020,1.375,0.16,4.26,-3.675,0.865,41.36,0
3/17/2020,4.73,2.47,7.215,3.49,0.395,92.45,7.965
3/18/2020,5.46,4.25,7.635,0.75,0.885,27.305,0
3/19/2020,6.2,5.21,7.82,5.475,0.46,98.1,18.41
3/20/2020,8.725,5.225,10.415,7.92,0.525,94.57,2.81
3/21/2020,5.355,3.215,8.935,-0.15,1.05,58.175,0.005
3/22/2020,0.815,-0.14,4.225,-4.295,1.02,24.06,0
3/23/2020,2.955,1.515,4.555,-0.125,0.415,99.74,32.8
3/24/2020,5.335,3.62,7.575,3.205,0.915,62.225,0.675
3/25/2020,4.99,4.095,6.01,2.245,0.42,99.685,0.525
3/26/2020,5.24,3.725,7.215,1.36,1.05,22.985,0.015
3/27/2020,7.865,5.93,11.08,4.28,0.965,41.73,0.19
3/28/2020,6.425,5.555,8.63,3.325,0.64,88.165,6.415
3/29/2020,6.9,6.12,8,6.16,0.33,99.385,15.525
3/30/2020,5.96,4.15,7.695,4.61,0.685,99.52,0.77
3/31/2020,3.9,2.67,5.465,0.49,0.965,60.79,0.31
4/1/2020,4.325,3.1,6.005,1.75,0.875,98.035,0.56
4/2/2020,5.56,4.02,8.4,3.615,0.81,99,8.205
4/3/2020,6.275,5.185,7.155,5.005,0.5,99.265,15.87
4/4/2020,5.705,4.425,6.535,3.65,0.995,85.12,0.975
4/5/2020,6.34,4.79,7.715,3.79,0.965,95.935,0.025
4/6/2020,7.585,6.06,9.995,3.855,1.295,12.84,0.03
4/7/2020,8.285,6.16,10.72,4.03,1.16,33.43,0.01
4/8/2020,7.295,5.89,8.54,5.685,0.605,92.535,2.92
4/9/2020,6.79,5.41,9.38,4.865,0.48,93.69,12.935
4/10/2020,5.785,4.86,7.315,1.51,0.935,67.405,0.91
4/11/2020,6.035,4.61,8.09,1.07,1.135,16.71,0.01
4/12/2020,7.305,4.805,10.115,3,1.17,50.095,0.01
4/13/2020,11.16,9.22,13.055,10.07,0.4,99.56,27.75
4/14/2020,8.36,7.04,10.28,4.815,1.425,53.045,0.2
4/15/2020,6.38,4.515,8.475,2.525,1.005,66.485,4.695
4/16/2020,5.695,3.575,7.9,0.175,1.095,57.51,0.04
4/17/2020,5.165,3.29,7.25,-0.425,1.195,54.775,2.065
4/18/2020,3.945,2.415,5.405,2.625,0.415,97.605,13.39
4/19/2020,6.88,4.57,9.16,3.705,1.275,15.82,0
4/20/2020,6.915,5.72,8.305,3.685,0.725,99.435,0.17
4/21/2020,6.9,4.865,9.525,2.75,0.99,72.915,6.225
4/22/2020,4.415,2.755,7.15,-1.795,1.35,49.71,0.01
4/23/2020,5.59,3.285,8.2,-0.305,1.205,58.615,0.19
4/24/2020,6.465,5.46,8.07,5.29,0.725,99.725,16.4
4/25/2020,7.9,5.98,10.19,3.96,1.545,28.915,0
4/26/2020,7.35,6.115,9.29,5.335,0.6,99.655,18.27
4/27/2020,5.83,4.93,6.84,4.325,0.685,99.265,4.25
4/28/2020,5.91,4.42,8.015,2.905,1.295,83.465,0.78
4/29/2020,7.47,5.575,8.625,4.105,1.325,53.265,0
4/30/2020,7.965,6.655,9.92,6.245,0.755,99.515,3.845
5/1/2020,10.325,9.08,11.795,9.72,1.135,83.23,15.565
5/2/2020,10.415,7.745,13.29,6.905,1.695,25.015,0.59
5/3/2020,9.885,8.435,11.695,8.835,1.57,49.87,0.735
5/4/2020,11.365,8.315,13.91,8.1,1.62,66.965,1.465
5/5/2020,8.705,7.215,10.75,4.46,1.78,24.775,0
5/6/2020,7.6,5.79,9.365,4.88,1.44,91.54,4.255
5/7/2020,9.305,5.66,11.775,5.55,1.61,35.845,0.265
5/8/2020,8.635,6.78,10.235,5.205,1.165,90.005,4.4
5/9/2020,5.595,3.6,8.885,0.575,1.515,69.305,2.475
5/10/2020,7.7,4.41,10.6,3.12,1.5,27.78,0
5/11/2020,9.295,7.935,10.47,7.545,0.995,62.755,6
5/12/2020,8.435,6.58,10.55,3.6,1.545,17.88,0
5/13/2020,8.075,5.56,10.615,2.605,1.635,1.67,0.01
5/14/2020,9.865,7.245,11.92,5.785,1.685,23.795,0.03
5/15/2020,11.405,9.605,13.765,10.445,1.685,52.22,4.755
5/16/2020,12.025,9.335,14.72,10.155,1.915,59.305,4.695
5/17/2020,10.18,8.77,11.255,7.935,1.9,76.75,0
5/18/2020,10.445,9.065,11.79,9.065,1.46,98.845,0.01
5/19/2020,10.035,8.24,10.8,6.56,2.2,52.48,0
5/20/2020,9.77,8.35,11.155,5.195,2.24,20.84,0
5/21/2020,10.57,8.225,12.04,7.305,2.03,7.735,0
5/22/2020,12.845,10.445,14.765,11.28,2.165,7.065,0.05
5/23/2020,12.125,9.225,14.685,10.51,0.735,95.89,7.62
5/24/2020,10.55,9.05,11.4,7.825,1.96,42.38,0.16
5/25/2020,11.49,9.81,12.94,10.89,1.54,88.5,0.195
5/26/2020,13.765,12.04,15.215,12.94,1.845,48.54,0.075
5/27/2020,14.37,12.995,15.92,13.845,2.14,35.995,0.16
5/28/2020,14.91,14.18,16.065,14.46,1.715,82.16,0.76
5/29/2020,15.095,14.79,16.045,15.01,1.715,89.21,1.585
5/30/2020,15.49,14.055,17.525,13.775,2.065,70.145,0.73
5/31/2020,13.785,11.51,15.305,9.085,2.295,10.885,0.015
6/1/2020,12.015,10.145,13.79,6.16,1.755,45.565,0.02
6/2/2020,13.445,11.515,15.21,9.96,1.515,69.795,0.095
6/3/2020,15.26,13.375,17.29,14,1.32,85.295,1.595
6/4/2020,16.51,14.335,18.285,14.485,2.085,41.49,0.05
6/5/2020,15.915,15.15,17.33,15.105,1.53,93.33,2.185
6/6/2020,16.86,15.505,18.305,15.83,1.88,87.37,9.61
6/7/2020,15.82,13.65,17.21,12.985,1.795,67.585,0.12
6/8/2020,16.27,13.505,18.73,11.8,2.02,14.775,0
6/9/2020,16.575,14.215,19.355,13.84,1.855,80.945,0.03
6/10/2020,16.98,15.495,17.705,15.495,2.08,70.75,0.205
6/11/2020,17.63,16.805,17.93,16.92,1.455,84.685,11.175
6/12/2020,17.695,16.25,18.9,15.755,1.92,61.84,3.11
6/13/2020,16.33,14.4,17.775,11.855,2.385,34.19,0.015
6/14/2020,15.145,13.395,16.83,12.225,2.285,18.11,0
6/15/2020,15.355,13.09,16.505,12.055,1.835,85.46,0.015
6/16/2020,15.91,13.245,17.305,12.455,2.285,23.395,0
6/17/2020,16.33,13.415,17.845,13.5,2.15,26.03,0.01
6/18/2020,17.795,15.17,19.51,16.185,2.165,49.96,0.035
6/19/2020,18.82,17.36,20.45,17.195,2.31,42.31,0.035
6/20/2020,19.63,17.65,21.315,17.445,2.2,36.99,0.115
6/21/2020,19.635,18.03,21.34,17.995,2.08,53.83,0.26
6/22/2020,19.66,18.44,20.39,18.375,1.855,72.445,0.395
6/23/2020,20.405,18.12,21.35,18.49,1.99,51.075,0.38
6/24/2020,21.065,18.905,21.98,19.235,1.725,70.33,1.335
6/25/2020,20.935,18.325,22.075,17.49,1.84,65.315,0.035
6/26/2020,21.09,19.04,21.85,18.265,1.91,48.25,1.27
6/27/2020,20.52,18.72,21.995,18.385,1.205,86.75,13.465
6/28/2020,21.045,19.145,22.195,19.02,2.05,61.265,2.41
6/29/2020,20.725,18.46,21.84,18.995,1.405,88.56,12.02
6/30/2020,19.625,18.08,20.945,17.84,1.415,88.29,4.305
7/1/2020,20.745,18.55,21.68,18.58,1.865,69.715,4.395
7/2/2020,22.1,19.125,23.31,18.845,2.145,17.8,1.615
7/3/2020,21.28,18.445,22.885,19.085,1.44,79.415,2.385
7/4/2020,20.275,17.735,21.28,17.525,1.74,72.12,0.895
7/5/2020,20.395,18.435,21.99,18.535,1.755,73.895,1.4
7/6/2020,20.44,17.665,21.79,17.65,1.96,50.445,1.63
7/7/2020,19.19,17.375,21.095,15.58,1.87,70.12,0.1
7/8/2020,21.85,18.91,23.06,19.885,1.96,62.07,0.465
7/9/2020,22.815,20.865,23.79,20.68,2.185,26.505,0.43
7/10/2020,22.395,20.36,23.365,21.035,1.58,97.595,3.875
7/11/2020,22.815,22.05,23.44,21.28,2.225,51.44,1.735
7/12/2020,22.8,21.655,23.835,19.75,2.42,13.85,0.125
7/13/2020,22.635,21.005,23.285,20.215,1.71,83.5,2.04
7/14/2020,21.78,19.19,23.295,19.295,1.885,56.505,3.94
7/15/2020,19.745,17.425,21,15.995,1.605,65.02,0.265
7/16/2020,18.99,16.375,20.18,14.25,2.155,51.265,0.025
7/17/2020,20.425,17.11,22.235,17.86,0.94,94.915,3.085
7/18/2020,23.035,19.875,24.57,19.585,2.27,25.915,0.315
7/19/2020,23.44,21.165,24.675,20.475,2.07,44.32,0.22
7/20/2020,24.395,22.455,25.51,21.79,1.845,72,1.28
7/21/2020,24.675,22.28,26.36,19.16,2.275,18.865,0
7/22/2020,24.005,22.09,24.73,20.715,1.56,85.95,3.355
7/23/2020,24.27,22.615,25.05,22.41,1.77,90.515,7.38
7/24/2020,23.26,21.3,24.575,20.55,1.55,98.905,0.62
7/25/2020,24.16,20.895,25.565,20.34,2.045,43.605,0.035
7/26/2020,24.91,22.935,26.435,21.01,2.105,41.48,0.01
7/27/2020,25.555,23.315,27.22,20.7,2.13,53.515,0
7/28/2020,25.975,24.02,27.355,21.645,2.12,17.57,0.505
7/29/2020,24.27,21.225,25.29,19.425,1.905,43.565,0.445
7/30/2020,24.98,22.725,26.24,21.705,1.685,84.36,1.32
7/31/2020,23.685,21.335,25,20.055,1.29,91.665,1.985
8/1/2020,24.455,21.055,25.855,19.745,2.27,9.825,0.03
8/2/2020,24.71,22.39,25.865,21.43,1.83,72.92,1.005
8/3/2020,25.675,23.77,26.42,21.8,2.21,26.43,1.08
8/4/2020,24.27,22.725,25.91,21.885,1.455,89.185,1.725
8/5/2020,24.085,21.87,24.84,20.76,2.215,27.08,0.035
8/6/2020,22.79,20.895,23.82,16.965,1.595,67.645,0.01
8/7/2020,21.915,19.675,23.18,17.565,1.24,95.345,0.135
8/8/2020,22.05,19.835,23.27,18.835,1.85,49.495,0.02
8/9/2020,23.34,20.61,24.355,19.935,1.88,30.2,0.02
8/10/2020,24.33,21.925,25.23,20.81,1.84,16.55,0.445
8/11/2020,24.78,22.34,25.44,21.655,1.9,38.355,0.145
8/12/2020,25.01,23.1,25.59,22.41,1.885,48.73,0.76
8/13/2020,24.43,22.14,25.375,20.725,1.625,88.345,1.09
8/14/2020,23.86,21.175,24.92,19.5,1.67,74.735,0.03
8/15/2020,21.77,20.64,23.26,18.775,1.06,94.225,0.06
8/16/2020,20.515,19.605,21.805,18.805,0.66,99.715,11.775
8/17/2020,20.725,18.595,22.18,17.22,1.755,49.68,1.565
8/18/2020,22.225,19.825,23.61,18.25,1.895,18.61,4.515
8/19/2020,21.23,19.545,23.015,16.59,1.32,66.72,1.33
8/20/2020,20.805,18.975,22.57,15.065,1.81,10.715,0.02
8/21/2020,22.605,19.845,23.77,17.57,1.765,56.255,0
8/22/2020,22.96,20.305,23.965,19.565,1.44,77.225,4.05
8/23/2020,22.97,20.325,24.08,20.22,1.555,46,1.715
8/24/2020,23.66,21.03,24.89,20.99,1.515,64.38,0.95
8/25/2020,24.35,22.02,25.94,20.34,1.53,35.245,0.61
8/26/2020,20.8,18.585,23.51,12.455,1.705,26.02,0
8/27/2020,20.535,18.4,22.37,14.97,0.975,94.455,5.785
8/28/2020,21.8,19.24,23.41,17.925,1.52,52.87,0.04
8/29/2020,22.365,21.155,23.445,21.195,0.845,97.43,13.795
8/30/2020,21.47,19.275,23.295,15.545,1.72,17.235,0.02
8/31/2020,19.31,18.465,21.685,13.155,1.455,64.955,0
9/1/2020,19.94,18.65,21.575,14.93,1.6,66.335,0.015
9/2/2020,20.235,18.945,21.975,18.825,0.645,99.305,4.255
9/3/2020,22.425,21.135,23.05,20.525,1.175,84.44,1.475
9/4/2020,22.73,20.485,24.78,19.09,1.73,12.435,1.52
9/5/2020,20.575,18.815,22.625,13.375,1.66,10.88,0
9/6/2020,21.35,19.165,22.73,16.325,1.415,21.78,0
9/7/2020,20.95,19.13,22.555,16.865,1.465,16.97,0
9/8/2020,21.17,18.935,22.385,18.21,1.285,60.235,0.07
9/9/2020,21.915,19.52,23.06,19.72,1.13,98.08,0.335
9/10/2020,22.715,20.87,23.3,21.105,0.96,99.24,3.34
9/11/2020,18.865,16.28,22.105,15.73,1.1,78.915,1.64
9/12/2020,17.195,16.48,19.52,11.335,1.55,25.33,0
9/13/2020,18.94,17.295,21.92,15.895,1.465,24.12,0.015
9/14/2020,20.435,16.35,22.325,15.63,1.16,67.745,0.01
9/15/2020,15.92,14.58,17.945,9.025,1.085,40.595,0
9/16/2020,17.955,15.825,21.055,13.26,0.845,31.735,0
9/17/2020,19.91,18.845,21.83,17.335,0.75,88.045,0.06
9/18/2020,17.035,15.205,19.12,14.155,0.705,89.495,1.73
9/19/2020,14.53,13.455,16.965,6.395,1.31,16.765,0
9/20/2020,14.155,13.515,15.88,6.995,1.105,59.445,0
9/21/2020,14.49,14.005,16.16,7.25,1.085,14.635,0
9/22/2020,15.56,13.705,18.115,7.77,0.82,94.85,0
9/23/2020,17.88,14.96,20.995,12.33,1.1,8.33,0
9/24/2020,18.565,16.52,20.225,14.77,0.99,90.315,0
9/25/2020,18.565,17.05,19.935,16.535,0.975,43.17,0.07
9/26/2020,18.84,16.965,20,16.84,1,51.13,0.165
9/27/2020,20.11,17.945,20.91,18.43,0.93,61.145,0.755
9/28/2020,20.37,19.415,21.04,19.2,0.79,91.02,1.765
9/29/2020,20.415,19.445,21.305,19.365,0.93,81.875,3.52
9/30/2020,19.65,17.66,21.665,16.525,0.925,63.13,10.755
10/1/2020,18.63,17.375,19.94,15.93,1.11,15.38,0.01
10/2/2020,17.345,15.415,18.79,13.875,0.615,80.165,0.195
10/3/2020,16.07,14.335,18.035,9.42,0.97,20.72,0.01
10/4/2020,15.805,14.165,17.78,10.39,0.895,44.38,0.39
10/5/2020,15.04,14.395,17.04,11.57,0.725,78.635,3.06
10/6/2020,15.99,14.895,18.795,12.54,0.88,35.605,0.05
10/7/2020,17.985,16.075,20.09,14.4,0.78,48.965,1.33
10/8/2020,14.935,12,17.41,6.9,0.885,3.46,0
10/9/2020,13.095,9.935,17,5.975,0.88,9.265,0
10/10/2020,18.095,16.79,19.74,14.97,0.8,36.005,0.02
10/11/2020,15.285,12.52,18.245,9.83,0.79,75.22,0.01
10/12/2020,13.19,11.87,14.585,8.57,0.445,99.63,6.07
10/13/2020,15.995,13.845,18.175,14.98,0.34,97.08,48.67
10/14/2020,15.23,13.215,18.365,11.38,0.89,8.225,0.075
10/15/2020,16.78,14.715,19.185,14.52,0.805,20.28,0.01
10/16/2020,17.315,13.98,19.285,15.835,0.505,78.04,3.535
10/17/2020,12.38,7.13,14.67,7.34,0.79,36.8,27.805
10/18/2020,13.065,12.57,14.92,6.31,0.745,31.075,0
10/19/2020,13.495,12.495,16.04,8.625,0.765,88.495,0.05
10/20/2020,15.85,13.85,18.575,15.14,0.435,86.875,1.665
10/21/2020,17.215,16.155,18.745,16.225,0.475,80.625,0.695
10/22/2020,17.17,14.685,18.55,15.235,0.6,34.635,0.15
10/23/2020,15.41,14.28,17.11,13.32,0.515,52.685,0.315
10/24/2020,15.305,12.245,17.95,13.215,0.445,73.245,0.17
10/25/2020,10.86,9.795,12.575,6.14,0.48,96.8,0.255
10/26/2020,12.765,10.84,14.84,10.185,0.26,99.555,2.14
10/27/2020,13.325,11.46,15.455,8.96,0.41,94.275,0.975
10/28/2020,12.09,10.48,15.32,9.6,0.16,99.375,5.685
10/29/2020,10.84,9.985,11.54,8.295,0.175,99.67,29.95
10/30/2020,6.85,5.2,10.555,4.71,0.245,98.085,23.295
10/31/2020,7.6,5.955,9.375,0.86,0.455,20.09,0.01
11/1/2020,12.66,9.865,13.9,10.265,0.34,97.965,11.475
11/2/2020,6.665,5.22,9.86,2.29,0.37,74.975,0.155
11/3/2020,6.63,5.425,7.83,1.66,0.325,69.98,0.06
11/4/2020,9.185,5.19,13.76,3.38,0.41,16.06,0
11/5/2020,14.375,13.13,16.855,13.025,0.42,24.925,0
11/6/2020,14.715,13.885,16.895,13.61,0.37,57.375,0.055
11/7/2020,14.36,12.91,17.205,11.77,0.4,54.515,0
11/8/2020,14.06,12.205,16.535,11.41,0.44,6,0
11/9/2020,14.205,12.41,16.725,11.645,0.445,3.555,0.03
11/10/2020,14.785,12.485,17.135,13.895,0.47,16.545,0.12
11/11/2020,16.575,14.725,17.95,15.895,0.38,81.355,6.29
11/12/2020,14.065,11.62,16.565,12.61,0.165,99.745,10.805
11/13/2020,11.255,9.295,11.985,8.94,0.155,98.615,2.65
11/14/2020,8.995,7.7,10.45,4.62,0.355,38.07,0.005
11/15/2020,9.485,6.965,16.185,4.445,0.3,58.67,2.7
11/16/2020,10.94,9.095,15.16,5.545,0.35,42.93,2.525
11/17/2020,7.96,5.935,9.405,2.375,0.25,70.625,0.17
11/18/2020,3.28,1.835,5.485,-0.615,0.21,60.72,0.025
11/19/2020,5.095,1.11,11.1,1.205,0.22,91.46,0
11/20/2020,12.73,11.105,14.445,9.075,0.31,48.305,0
11/21/2020,11.91,9.485,14.64,8.975,0.315,41.89,0
11/22/2020,9.15,7.77,10.8,5.475,0.215,98.64,0.895
11/23/2020,10.48,5.915,14.685,8.655,0.11,99.725,30.065
11/24/2020,5.785,4.7,7.475,0.645,0.265,15.185,0
11/25/2020,9.27,4.765,12.255,5.775,0.19,99.17,0.2
11/26/2020,12.695,10.99,14.53,12.18,0.105,98.33,15.335
11/27/2020,11.015,9.29,13.82,9.485,0.22,69.335,0.085
11/28/2020,9.82,8.41,11.89,6.785,0.21,74.305,0.14
11/29/2020,8.985,7.455,11.12,4.315,0.265,3.4,0
11/30/2020,12.855,9.99,17.045,11.19,0.125,100,14.86
12/1/2020,12.285,8.035,16.585,9.875,0.155,97.285,26.39
12/2/2020,6.92,6.025,7.8,2.56,0.185,88.515,0.24
12/3/2020,7.625,5.615,9.77,2.79,0.26,12.29,0
12/4/2020,11.075,9.4,12.465,7.315,0.205,87.19,1.54
12/5/2020,8.335,4.645,11.05,7.015,0.065,99.65,61.55
12/6/2020,3.625,2.695,5.055,0.28,0.21,68.67,0.025
12/7/2020,2.675,2.29,3.485,-0.73,0.195,82.12,0.03
12/8/2020,2.77,1.715,3.425,0.37,0.125,99.465,0.67
12/9/2020,2.98,1.46,4.555,-0.215,0.115,99.575,0.49
12/10/2020,5.725,4.13,6.925,1.94,0.19,49.56,0
12/11/2020,7.875,5.71,10.27,5.05,0.24,82.225,0
12/12/2020,10.39,8.45,11.975,10.185,0.11,99.54,7.55
12/13/2020,10.47,7.75,12.89,9.655,0.22,71.43,0.17
12/14/2020,5.5,3.575,7.24,2.495,0.08,100,5.995
12/15/2020,2.815,0.36,4.655,-2.66,0.205,15.53,0
12/16/2020,0.33,-0.615,2.06,-3.18,0.175,90.405,4.455
12/17/2020,2.12,0.73,4.19,0.955,0.125,97.155,13.19
12/18/2020,1.695,0.605,2.8,-0.73,0.13,95.99,0.35
12/19/2020,2.065,1.08,2.95,-1.655,0.14,83.82,0.035
12/20/2020,5.34,2.66,6.79,2.19,0.08,99.855,0.685
12/21/2020,4.82,4.25,5.84,3.175,0.12,94.765,1.93
12/22/2020,5.345,4.43,6.79,2.24,0.195,71.535,0.05
12/23/2020,3.94,2.7,5.45,-1.3,0.185,42.925,0
12/24/2020,9.21,5.785,12.375,7.59,0.2,88.9,0.4
12/25/2020,10.605,4.595,14.75,9.78,0.09,99.905,37.88
12/26/2020,1.795,0.675,3.89,-1.525,0.2,41.34,1.495
12/27/2020,2.615,1.16,4.285,-2.395,0.165,21.21,0
12/28/2020,7.205,4.46,9.69,4.69,0.125,91.41,0.01
12/29/2020,2.825,-0.21,6.485,-2.005,0.17,37.8,0.01
12/30/2020,3.555,-0.105,7.885,-1.19,0.13,95.75,0
12/31/2020,7.115,4.605,9.875,4.125,0.1,99.955,7.005
1/1/2021,4.535,3.19,6.155,-0.27,0.175,83.085,2.12
1/2/2021,6.435,4.355,9.06,4.705,0.18,57.25,7.685
1/3/2021,4.53,3.68,5.19,1.47,0.08,99.89,2.405
1/4/2021,4.765,3.545,5.675,2.655,0.13,95.325,1.54
1/5/2021,3.78,3.095,4.585,1.715,0.12,98.965,1.09
1/6/2021,3.6,2.775,4.89,0.565,0.16,82.77,0.05
1/7/2021,3.495,2.23,4.995,-0.245,0.185,38.87,0
1/8/2021,2.66,1.445,4.405,-1.25,0.22,32.06,0
1/9/2021,1.96,1.03,3.055,-0.995,0.165,88.8,0.1
1/10/2021,3.28,1.77,4.445,-1.155,0.19,29.815,0.01
1/11/2021,3.785,3.065,4.56,-0.845,0.14,99.69,0
1/12/2021,3.795,2.965,4.695,-0.595,0.21,60.65,0
1/13/2021,3.87,2.875,4.71,-1.435,0.175,61.62,0.015
1/14/2021,4.85,4.485,6.39,2.72,0.12,96.48,0.36
1/15/2021,5.56,4.305,6.265,2.335,0.15,89.77,0.275
1/16/2021,7.5,4.675,10.36,5.675,0.125,91.52,33.88
1/17/2021,4.76,3.535,5.965,0.765,0.155,57.88,0.025
1/18/2021,5.015,2.275,6.575,1.155,0.2,45.25,0.145
1/19/2021,2.59,1.025,4.665,-1.48,0.19,72.43,0.21
1/20/2021,2.545,-0.5,3.765,-1.685,0.14,85.95,1.11
1/21/2021,0.765,-1.86,3.51,-3.42,0.155,94.59,0.07
1/22/2021,4.255,3.245,5.72,0.725,0.23,39.195,0.525
1/23/2021,-0.53,-3.985,2.97,-4.14,0.225,52.645,0.27
1/24/2021,-2.46,-4.54,-0.18,-6.155,0.245,14.185,0
1/25/2021,-0.005,-2.3,2.36,-4.38,0.26,16.775,0
1/26/2021,1.985,0.845,2.695,-2.24,0.19,88.27,5.87
1/27/2021,3.015,2.13,3.855,1.325,0.195,97.94,1.58
1/28/2021,1.09,-3.885,2.82,-0.765,0.18,99.615,1.665
1/29/2021,-5.895,-8.555,-4.095,-7.565,0.19,84.735,0.465
1/30/2021,-4.185,-5.865,-3,-6.855,0.25,64.235,0.005
1/31/2021,-2.99,-5.165,-0.575,-6.285,0.22,98.175,0.01
2/1/2021,2.73,-0.13,4.29,0.32,0.095,99.77,22.4
2/2/2021,3.7,1.97,5.02,2.695,0.17,99.425,2.54
2/3/2021,2.055,1.265,2.92,-0.575,0.22,96.125,0.765
